Fecha,Estacion,NombreEstacion,Latitud,Longitud,pH,OD,Turbidez,Conductividad,Nitratos,DBO5,Fosfatos,Arsenico,Precipitacion_mm,Temperatura_Aire_C,ICA,Categoria_ICA
2022-03-23,CH-04,Puente Bolognesi,-16.4018,-71.534,7.06,7.14,18.5,509.3,3.29,2.58,0.305,0.0042,30.5,17.7,66,Regular
2022-03-23,CH-08,Vitor,-16.56,-71.78,7.19,6.19,23.9,832.5,7.93,6.37,0.732,0.0072,49.1,8.5,43,Mala
2022-03-24,CH-01,Charcani,-16.357,-71.546,7.65,8.94,9.2,255.3,0.6,1.27,0.107,0.0012,25.9,12.5,85,Buena
2022-03-24,CH-01,Charcani,-16.357,-71.546,7.69,8.45,6.6,274.9,0.9,0.74,0.084,0.0014,37.8,8.6,89,Buena
2022-03-24,CH-07,Uchumayo,-16.504,-71.65,7.16,6.45,16.6,757.6,6.94,4.77,0.525,0.0061,48.0,17.1,57,Regular
2022-03-24,CH-03,Puente Grau,-16.3984,-71.5373,7.48,7.92,11.8,432.3,2.81,1.78,0.212,0.0041,42.9,13.7,77,Buena
2022-03-24,CH-04,Puente Bolognesi,-16.4018,-71.534,7.75,6.15,14.5,552.1,4.18,1.77,0.315,0.0036,37.9,16.4,71,Buena
2022-03-25,CH-07,Uchumayo,-16.504,-71.65,7.43,5.79,19.6,775.0,6.51,5.97,0.589,0.0065,63.2,13.7,52,Regular
2022-03-25,CH-05,Tingo,-16.4305,-71.555,7.52,6.59,16.1,609.9,4.37,4.22,0.318,0.0049,50.6,15.0,64,Regular
2022-03-25,CH-04,Puente Bolognesi,-16.4018,-71.534,7.62,7.06,15.8,470.5,3.47,3.31,0.37,0.0057,43.6,18.0,67,Regular
2022-03-26,CH-03,Puente Grau,-16.3984,-71.5373,7.43,7.99,12.4,490.3,2.96,2.72,0.176,0.0045,36.5,23.4,74,Buena
2022-03-27,CH-02,Chilina,-16.3815,-71.5295,7.58,7.86,5.6,340.5,1.47,1.21,0.174,0.0042,44.0,11.3,88,Buena
2022-03-27,CH-05,Tingo,-16.4305,-71.555,7.69,6.76,13.2,617.9,5.23,4.78,0.412,0.0052,42.3,19.0,64,Regular
2022-03-28,CH-03,Puente Grau,-16.3984,-71.5373,7.49,7.52,13.9,463.6,2.78,1.53,0.215,0.0028,39.9,14.4,75,Buena
2022-03-29,CH-02,Chilina,-16.3815,-71.5295,7.85,7.99,7.9,364.4,0.32,1.31,0.177,0.0019,29.2,15.8,87,Buena
2022-03-29,CH-02,Chilina,-16.3815,-71.5295,7.9,8.79,11.9,369.0,1.96,1.79,0.156,0.0031,45.0,12.8,78,Buena
2022-03-29,CH-03,Puente Grau,-16.3984,-71.5373,7.78,8.51,12.0,439.7,2.77,1.51,0.26,0.0041,40.3,20.0,77,Buena
2022-03-29,CH-02,Chilina,-16.3815,-71.5295,7.66,8.05,8.5,305.7,1.43,1.98,0.116,0.0033,40.8,13.1,83,Buena
2022-03-30,CH-06,Tiabaya,-16.468,-71.584,7.33,5.92,18.0,753.2,5.66,4.57,0.515,0.0062,42.0,10.4,58,Regular
2022-03-30,CH-01,Charcani,-16.357,-71.546,7.53,7.48,7.8,262.1,0.77,0.83,0.133,0.0014,36.2,14.6,87,Buena
2022-03-31,CH-07,Uchumayo,-16.504,-71.65,7.76,6.21,21.4,847.1,6.24,5.41,0.506,0.0059,18.0,10.8,51,Regular
2022-03-31,CH-03,Puente Grau,-16.3984,-71.5373,7.58,8.45,8.0,438.7,2.59,3.17,0.273,0.0029,41.7,14.5,79,Buena
2022-03-31,CH-03,Puente Grau,-16.3984,-71.5373,7.36,7.89,11.0,400.9,2.9,2.73,0.252,0.0046,50.6,14.1,76,Buena
2022-04-01,CH-04,Puente Bolognesi,-16.4018,-71.534,7.26,7.59,7.4,563.2,3.79,2.42,0.282,0.0044,22.5,17.2,79,Buena
2022-04-01,CH-07,Uchumayo,-16.504,-71.65,7.13,6.35,15.9,893.3,6.54,6.12,0.592,0.0072,5.1,17.0,56,Regular
2022-04-01,CH-03,Puente Grau,-16.3984,-71.5373,7.39,8.06,9.6,473.3,1.93,2.31,0.197,0.0045,0.0,14.2,80,Buena
2022-04-01,CH-03,Puente Grau,-16.3984,-71.5373,7.4,8.03,4.1,503.4,2.88,1.79,0.144,0.0042,0.0,18.8,86,Buena
2022-04-02,CH-08,Vitor,-16.56,-71.78,7.18,5.73,14.8,937.8,7.47,6.08,0.622,0.0079,30.5,12.4,55,Regular
2022-04-02,CH-07,Uchumayo,-16.504,-71.65,7.24,6.55,11.3,814.9,6.2,5.35,0.506,0.0062,2.4,11.5,63,Regular
2022-04-03,CH-01,Charcani,-16.357,-71.546,8.03,9.25,3.7,261.8,0.46,2.12,0.078,0.002,14.0,14.9,90,Buena
2022-04-03,CH-07,Uchumayo,-16.504,-71.65,6.76,5.59,8.1,780.0,7.3,3.55,0.644,0.007,3.1,11.1,69,Regular
2022-04-03,CH-07,Uchumayo,-16.504,-71.65,7.15,5.57,10.1,756.2,6.73,4.77,0.653,0.0071,14.4,11.3,65,Regular
2022-04-03,CH-08,Vitor,-16.56,-71.78,7.31,6.25,17.5,878.6,7.48,5.0,0.606,0.0068,0.0,11.8,54,Regular
2022-04-04,CH-02,Chilina,-16.3815,-71.5295,7.53,7.95,1.0,411.1,1.45,2.65,0.184,0.0023,7.1,13.7,91,Excelente
2022-04-04,CH-05,Tingo,-16.4305,-71.555,7.71,7.63,9.8,698.7,3.97,3.59,0.418,0.0042,3.9,14.0,73,Buena
2022-04-05,CH-05,Tingo,-16.4305,-71.555,7.43,6.94,7.9,639.1,4.6,3.47,0.452,0.0055,41.1,17.7,74,Buena
2022-04-07,CH-01,Charcani,-16.357,-71.546,7.67,9.22,4.6,245.1,0.91,0.5,0.048,0.003,0.0,11.2,92,Excelente
2022-04-07,CH-05,Tingo,-16.4305,-71.555,7.37,7.17,9.1,669.6,4.27,3.68,0.346,0.0054,0.0,9.0,73,Buena
2022-04-07,CH-06,Tiabaya,-16.468,-71.584,7.34,6.54,9.1,658.7,5.94,5.23,0.507,0.0051,20.0,13.7,67,Regular
2022-04-08,CH-03,Puente Grau,-16.3984,-71.5373,7.78,7.74,3.7,485.5,2.24,2.2,0.29,0.0046,0.0,18.8,87,Buena
2022-04-08,CH-05,Tingo,-16.4305,-71.555,7.36,7.57,11.0,627.0,4.13,3.17,0.446,0.0039,0.0,18.8,72,Buena
2022-04-09,CH-07,Uchumayo,-16.504,-71.65,7.37,6.65,11.7,893.6,6.56,5.54,0.538,0.0062,3.4,11.7,62,Regular
2022-04-09,CH-05,Tingo,-16.4305,-71.555,7.3,6.41,12.0,655.1,4.67,4.94,0.397,0.0053,0.0,17.2,66,Regular
2022-04-09,CH-05,Tingo,-16.4305,-71.555,7.29,6.85,11.5,653.4,4.57,3.59,0.384,0.0051,10.8,14.9,70,Regular
2022-04-09,CH-01,Charcani,-16.357,-71.546,7.53,9.23,3.0,271.1,0.14,1.57,0.092,0.0025,0.0,17.5,93,Excelente
2022-04-09,CH-03,Puente Grau,-16.3984,-71.5373,7.65,8.06,4.5,492.4,1.95,2.19,0.274,0.0043,1.0,19.2,86,Buena
2022-04-10,CH-08,Vitor,-16.56,-71.78,7.18,6.4,14.2,958.6,8.14,5.58,0.73,0.0082,18.8,13.6,56,Regular
2022-04-10,CH-08,Vitor,-16.56,-71.78,7.23,5.25,8.8,930.8,7.42,5.67,0.637,0.0075,0.0,11.2,63,Regular
2022-04-10,CH-01,Charcani,-16.357,-71.546,8.07,8.13,3.4,269.4,0.95,0.73,0.11,0.0022,19.0,13.0,93,Excelente
2022-04-10,CH-05,Tingo,-16.4305,-71.555,7.65,7.03,8.2,699.3,4.07,3.36,0.439,0.0055,6.4,16.4,75,Buena
2022-04-10,CH-05,Tingo,-16.4305,-71.555,7.58,7.15,11.3,632.0,4.68,3.65,0.485,0.0064,7.9,13.9,70,Regular
2022-04-10,CH-03,Puente Grau,-16.3984,-71.5373,7.72,9.28,12.7,472.8,2.27,2.69,0.293,0.0029,0.0,14.5,75,Buena
2022-04-11,CH-01,Charcani,-16.357,-71.546,7.74,9.32,5.1,305.8,0.48,1.56,0.117,0.0005,5.2,9.7,90,Buena
2022-04-11,CH-03,Puente Grau,-16.3984,-71.5373,7.88,8.18,6.3,484.5,1.95,2.28,0.209,0.0044,13.5,16.1,84,Buena
2022-04-12,CH-08,Vitor,-16.56,-71.78,7.24,5.24,15.1,897.0,7.65,4.82,0.653,0.008,0.0,17.8,57,Regular
2022-04-12,CH-03,Puente Grau,-16.3984,-71.5373,7.8,8.12,11.7,455.6,2.42,2.94,0.155,0.0045,0.0,10.7,75,Buena
2022-04-12,CH-08,Vitor,-16.56,-71.78,7.37,6.48,11.0,942.0,7.91,5.45,0.578,0.0067,1.8,13.7,60,Regular
2022-04-12,CH-03,Puente Grau,-16.3984,-71.5373,7.74,7.26,7.8,495.5,2.48,2.75,0.252,0.0035,8.6,13.9,80,Buena
2022-04-13,CH-07,Uchumayo,-16.504,-71.65,6.98,5.33,6.0,873.7,5.76,4.26,0.468,0.0069,0.0,21.1,73,Buena
2022-04-13,CH-05,Tingo,-16.4305,-71.555,7.55,7.07,6.2,722.3,4.72,3.07,0.316,0.006,1.9,14.1,77,Buena
2022-04-14,CH-07,Uchumayo,-16.504,-71.65,7.36,5.93,15.3,788.8,6.13,4.7,0.59,0.0075,0.0,16.9,60,Regular
2022-04-14,CH-07,Uchumayo,-16.504,-71.65,7.32,5.93,11.4,792.1,7.26,5.89,0.519,0.0066,5.6,9.6,60,Regular
2022-04-14,CH-06,Tiabaya,-16.468,-71.584,7.54,6.33,10.7,764.8,5.82,4.48,0.444,0.0066,12.1,12.2,67,Regular
2022-04-15,CH-08,Vitor,-16.56,-71.78,7.02,5.55,14.0,966.6,7.79,6.63,0.672,0.0077,0.0,14.8,54,Regular
2022-04-15,CH-01,Charcani,-16.357,-71.546,8.11,9.17,1.3,256.6,0.1,0.5,0.066,0.0009,17.0,11.6,97,Excelente
2022-04-15,CH-08,Vitor,-16.56,-71.78,7.44,5.53,11.0,903.0,7.73,6.47,0.608,0.0081,4.4,13.8,58,Regular
2022-04-15,CH-05,Tingo,-16.4305,-71.555,7.48,6.8,9.4,668.7,4.7,2.87,0.366,0.0068,0.0,10.6,74,Buena
2022-04-15,CH-05,Tingo,-16.4305,-71.555,7.46,6.93,11.5,621.9,4.18,3.87,0.414,0.0048,2.2,18.3,70,Regular
2022-04-16,CH-03,Puente Grau,-16.3984,-71.5373,7.59,7.93,7.3,482.8,2.87,1.69,0.225,0.0041,15.5,18.0,82,Buena
2022-04-17,CH-04,Puente Bolognesi,-16.4018,-71.534,7.59,6.99,10.0,565.9,4.43,2.42,0.398,0.005,21.2,12.1,74,Buena
2022-04-18,CH-05,Tingo,-16.4305,-71.555,7.51,7.5,10.3,707.2,3.92,2.59,0.365,0.0046,0.0,7.4,75,Buena
2022-04-19,CH-07,Uchumayo,-16.504,-71.65,7.2,5.83,16.8,821.4,6.64,5.4,0.522,0.0047,0.5,15.1,56,Regular
2022-04-19,CH-04,Puente Bolognesi,-16.4018,-71.534,7.61,7.34,7.5,574.8,3.73,2.94,0.349,0.0038,0.0,16.3,78,Buena
2022-04-20,CH-08,Vitor,-16.56,-71.78,7.2,5.22,15.1,996.6,7.47,6.58,0.643,0.0077,0.0,12.0,54,Regular
2022-04-20,CH-03,Puente Grau,-16.3984,-71.5373,7.35,8.46,5.8,438.9,1.27,1.84,0.339,0.0023,0.0,15.4,87,Buena
2022-04-21,CH-03,Puente Grau,-16.3984,-71.5373,7.49,7.38,8.0,467.8,1.94,1.38,0.245,0.0041,4.0,19.3,84,Buena
2022-04-21,CH-07,Uchumayo,-16.504,-71.65,7.2,5.53,13.9,764.6,6.64,4.74,0.554,0.0068,13.0,14.4,61,Regular
2022-04-22,CH-08,Vitor,-16.56,-71.78,7.57,5.36,16.0,962.8,7.49,6.98,0.617,0.01,0.0,8.4,52,Regular
2022-04-22,CH-04,Puente Bolognesi,-16.4018,-71.534,7.55,8.0,8.9,563.7,3.33,3.99,0.287,0.0023,0.0,18.0,75,Buena
2022-04-22,CH-03,Puente Grau,-16.3984,-71.5373,7.71,7.76,0.9,480.0,2.33,2.67,0.171,0.0027,0.0,11.2,89,Buena
2022-04-23,CH-05,Tingo,-16.4305,-71.555,7.58,7.43,15.7,679.7,5.1,3.19,0.354,0.0052,0.0,12.3,65,Regular
2022-04-24,CH-02,Chilina,-16.3815,-71.5295,7.98,8.06,7.0,431.1,0.92,1.24,0.113,0.0017,0.0,19.7,87,Buena
2022-04-24,CH-03,Puente Grau,-16.3984,-71.5373,7.46,7.86,5.2,500.7,2.7,2.88,0.196,0.0036,1.8,16.1,83,Buena
2022-04-24,CH-03,Puente Grau,-16.3984,-71.5373,7.89,7.35,5.2,486.9,2.65,3.23,0.231,0.0028,13.3,13.9,82,Buena
2022-04-25,CH-03,Puente Grau,-16.3984,-71.5373,8.01,8.59,6.2,488.4,2.07,1.52,0.316,0.003,0.0,14.5,85,Buena
2022-04-26,CH-01,Charcani,-16.357,-71.546,7.88,8.25,0.5,348.3,1.54,0.5,0.129,0.0014,27.4,18.2,95,Excelente
2022-04-26,CH-08,Vitor,-16.56,-71.78,7.2,4.93,8.8,883.1,7.53,5.16,0.738,0.0071,20.5,15.2,64,Regular
2022-04-26,CH-01,Charcani,-16.357,-71.546,7.69,9.3,6.0,292.6,0.05,0.5,0.011,0.0011,21.4,15.7,92,Excelente
2022-04-27,CH-03,Puente Grau,-16.3984,-71.5373,7.94,7.62,8.9,433.9,2.92,1.96,0.149,0.0025,0.0,17.0,80,Buena
2022-04-27,CH-08,Vitor,-16.56,-71.78,7.23,5.58,11.9,883.2,7.48,4.4,0.605,0.0072,0.0,19.5,62,Regular
2022-04-27,CH-01,Charcani,-16.357,-71.546,7.84,8.84,4.5,317.7,0.73,0.52,0.063,0.0011,5.9,15.3,92,Excelente
2022-04-27,CH-08,Vitor,-16.56,-71.78,7.61,5.18,12.7,883.0,7.2,6.24,0.635,0.0064,0.0,20.1,58,Regular
2022-04-28,CH-07,Uchumayo,-16.504,-71.65,7.59,4.89,8.7,843.4,6.29,4.16,0.619,0.0079,0.0,14.4,69,Regular
2022-04-28,CH-01,Charcani,-16.357,-71.546,7.64,8.24,6.0,229.6,0.79,1.01,0.084,0.0033,1.7,21.0,89,Buena
2022-04-28,CH-03,Puente Grau,-16.3984,-71.5373,7.72,8.8,7.5,457.7,2.16,2.59,0.331,0.0024,6.6,10.8,82,Buena
2022-04-28,CH-03,Puente Grau,-16.3984,-71.5373,7.54,7.73,9.5,446.2,2.34,2.2,0.122,0.0035,7.9,14.6,80,Buena
2022-04-29,CH-05,Tingo,-16.4305,-71.555,7.45,7.19,7.4,682.0,4.82,4.58,0.342,0.0068,0.0,18.5,72,Buena
2022-04-29,CH-04,Puente Bolognesi,-16.4018,-71.534,7.36,7.39,8.6,562.7,3.83,3.29,0.315,0.0043,11.6,13.6,75,Buena
2022-04-29,CH-05,Tingo,-16.4305,-71.555,7.27,7.46,8.8,606.2,3.86,4.21,0.476,0.0061,0.0,20.1,73,Buena
2022-04-30,CH-05,Tingo,-16.4305,-71.555,7.01,6.49,9.7,695.2,4.27,2.56,0.506,0.0051,0.0,14.9,75,Buena
2022-04-30,CH-02,Chilina,-16.3815,-71.5295,7.46,8.2,7.2,381.8,1.18,1.09,0.137,0.0052,4.4,15.6,87,Buena
2022-04-30,CH-08,Vitor,-16.56,-71.78,7.44,5.62,16.5,942.0,7.46,6.06,0.566,0.0076,16.9,13.0,53,Regular
2022-04-30,CH-04,Puente Bolognesi,-16.4018,-71.534,7.57,7.73,11.4,595.8,4.11,2.39,0.361,0.004,3.9,18.1,73,Buena
2022-05-01,CH-06,Tiabaya,-16.468,-71.584,7.47,6.41,11.1,757.6,5.6,4.01,0.54,0.0066,13.1,22.9,67,Regular
2022-05-02,CH-02,Chilina,-16.3815,-71.5295,7.7,8.02,8.7,443.5,1.81,1.27,0.134,0.0018,0.0,15.8,83,Buena
2022-05-02,CH-02,Chilina,-16.3815,-71.5295,7.73,8.0,6.0,403.4,1.52,2.9,0.218,0.0035,22.4,16.5,84,Buena
2022-05-02,CH-01,Charcani,-16.357,-71.546,7.52,8.7,5.4,262.0,0.16,0.5,0.05,0.0026,9.2,12.6,92,Excelente
2022-05-03,CH-04,Puente Bolognesi,-16.4018,-71.534,7.19,8.69,9.2,600.9,3.39,2.89,0.232,0.0061,9.9,13.0,76,Buena
2022-05-03,CH-07,Uchumayo,-16.504,-71.65,7.33,5.58,9.4,799.6,5.97,6.44,0.603,0.0059,0.0,15.3,64,Regular
2022-05-04,CH-06,Tiabaya,-16.468,-71.584,7.45,5.47,12.0,762.8,5.09,3.83,0.469,0.0062,4.9,13.2,68,Regular
2022-05-04,CH-04,Puente Bolognesi,-16.4018,-71.534,7.54,6.71,9.5,598.6,3.71,2.19,0.25,0.0049,0.0,17.8,77,Buena
2022-05-05,CH-04,Puente Bolognesi,-16.4018,-71.534,7.61,7.03,11.0,486.6,3.51,2.94,0.295,0.0042,26.3,19.0,74,Buena
2022-05-05,CH-07,Uchumayo,-16.504,-71.65,7.75,5.73,14.5,896.5,6.21,4.83,0.544,0.0074,10.2,13.2,61,Regular
2022-05-05,CH-07,Uchumayo,-16.504,-71.65,7.34,5.88,11.8,814.9,6.37,4.8,0.591,0.0061,0.0,13.1,64,Regular
2022-05-05,CH-08,Vitor,-16.56,-71.78,6.87,5.58,13.8,953.8,7.82,6.09,0.6,0.0084,0.0,11.2,56,Regular
2022-05-06,CH-01,Charcani,-16.357,-71.546,7.54,8.1,10.2,313.3,0.69,2.66,0.02,0.0011,17.3,17.4,81,Buena
2022-05-06,CH-08,Vitor,-16.56,-71.78,7.19,5.38,14.1,918.7,8.32,5.38,0.642,0.0075,0.0,20.1,56,Regular
2022-05-07,CH-01,Charcani,-16.357,-71.546,7.89,8.93,6.2,300.7,0.75,1.67,0.091,0.0017,2.4,18.8,88,Buena
2022-05-07,CH-02,Chilina,-16.3815,-71.5295,7.72,9.15,2.0,372.3,0.98,2.6,0.204,0.0035,23.7,19.6,90,Buena
2022-05-07,CH-08,Vitor,-16.56,-71.78,7.14,6.94,17.5,975.0,7.77,6.72,0.668,0.0078,0.0,20.4,50,Mala
2022-05-08,CH-04,Puente Bolognesi,-16.4018,-71.534,7.35,7.55,10.3,551.8,3.63,5.32,0.241,0.0045,8.0,18.1,70,Regular
2022-05-08,CH-01,Charcani,-16.357,-71.546,7.79,8.17,5.6,282.2,1.12,1.3,0.073,0.0023,0.0,11.1,88,Buena
2022-05-08,CH-06,Tiabaya,-16.468,-71.584,7.68,6.45,10.2,768.9,4.92,4.09,0.465,0.0057,22.3,14.7,70,Regular
2022-05-08,CH-07,Uchumayo,-16.504,-71.65,7.05,6.35,16.9,869.1,6.6,5.9,0.567,0.0075,4.2,10.3,55,Regular
2022-05-08,CH-08,Vitor,-16.56,-71.78,7.46,6.14,16.8,907.5,7.08,7.1,0.651,0.0099,13.5,9.3,51,Regular
2022-05-09,CH-06,Tiabaya,-16.468,-71.584,7.49,6.92,11.5,755.9,5.99,5.8,0.517,0.0061,0.0,14.5,63,Regular
2022-05-09,CH-04,Puente Bolognesi,-16.4018,-71.534,7.69,7.28,10.8,542.4,3.27,2.53,0.339,0.0043,10.0,19.3,75,Buena
2022-05-10,CH-06,Tiabaya,-16.468,-71.584,7.48,6.19,12.2,748.6,5.01,5.64,0.479,0.0054,0.0,11.4,64,Regular
2022-05-11,CH-02,Chilina,-16.3815,-71.5295,8.06,8.73,3.7,330.8,1.8,1.64,0.19,0.0029,0.0,16.1,89,Buena
2022-05-11,CH-07,Uchumayo,-16.504,-71.65,7.4,5.85,11.1,881.0,6.78,5.08,0.465,0.0073,15.3,16.6,63,Regular
2022-05-11,CH-04,Puente Bolognesi,-16.4018,-71.534,7.56,8.22,9.4,509.9,3.43,2.75,0.378,0.0046,5.0,11.7,76,Buena
2022-05-11,CH-06,Tiabaya,-16.468,-71.584,7.28,5.58,8.8,792.6,5.32,5.71,0.485,0.0058,0.0,12.5,67,Regular
2022-05-12,CH-07,Uchumayo,-16.504,-71.65,7.25,6.1,11.9,870.1,7.12,4.78,0.6,0.0058,3.8,10.0,62,Regular
2022-05-12,CH-07,Uchumayo,-16.504,-71.65,7.35,6.0,15.8,845.6,5.92,4.46,0.564,0.0068,0.0,18.4,60,Regular
2022-05-13,CH-01,Charcani,-16.357,-71.546,8.25,8.06,7.5,280.9,0.35,0.74,0.01,0.0005,21.6,20.3,89,Buena
2022-05-13,CH-06,Tiabaya,-16.468,-71.584,7.44,6.71,10.3,740.0,5.22,5.02,0.493,0.0069,0.0,12.2,67,Regular
2022-05-13,CH-04,Puente Bolognesi,-16.4018,-71.534,7.38,7.65,5.5,488.9,3.71,3.93,0.315,0.0041,0.3,21.0,78,Buena
2022-05-14,CH-03,Puente Grau,-16.3984,-71.5373,7.91,8.17,3.5,464.7,2.77,2.12,0.223,0.0021,0.5,14.2,86,Buena
2022-05-14,CH-04,Puente Bolognesi,-16.4018,-71.534,7.57,6.78,11.1,529.1,3.91,3.26,0.381,0.0038,9.8,22.6,72,Buena
2022-05-14,CH-06,Tiabaya,-16.468,-71.584,7.27,6.68,17.0,752.0,5.49,3.38,0.511,0.005,8.8,12.8,62,Regular
2022-05-15,CH-02,Chilina,-16.3815,-71.5295,7.88,8.38,4.2,380.8,1.58,1.3,0.158,0.0033,0.0,12.6,89,Buena
2022-05-15,CH-01,Charcani,-16.357,-71.546,7.58,7.7,0.8,278.0,0.58,1.77,0.052,0.0006,23.2,20.0,94,Excelente
2022-05-15,CH-05,Tingo,-16.4305,-71.555,7.66,6.99,10.1,656.4,4.59,3.54,0.435,0.0048,0.0,15.6,72,Buena
2022-05-15,CH-03,Puente Grau,-16.3984,-71.5373,7.67,7.26,10.5,488.3,3.26,3.13,0.259,0.0052,10.2,13.7,75,Buena
2022-05-15,CH-08,Vitor,-16.56,-71.78,7.23,5.41,16.8,909.4,7.02,6.81,0.691,0.0069,0.0,12.7,52,Regular
2022-05-16,CH-06,Tiabaya,-16.468,-71.584,7.39,6.29,11.1,784.0,4.89,3.98,0.484,0.0047,4.8,13.8,69,Regular
2022-05-16,CH-03,Puente Grau,-16.3984,-71.5373,7.55,8.24,8.3,490.7,3.18,2.51,0.247,0.0032,10.5,15.7,79,Buena
2022-05-16,CH-01,Charcani,-16.357,-71.546,7.58,9.07,2.0,278.6,0.05,0.82,0.148,0.0025,7.6,12.2,96,Excelente
2022-05-17,CH-03,Puente Grau,-16.3984,-71.5373,7.83,8.71,10.1,448.4,1.69,1.86,0.234,0.0039,0.0,13.1,81,Buena
2022-05-17,CH-05,Tingo,-16.4305,-71.555,7.99,6.88,10.5,632.7,4.16,4.28,0.477,0.0061,0.0,17.4,71,Buena
2022-05-17,CH-08,Vitor,-16.56,-71.78,7.23,5.74,11.2,881.8,7.92,6.24,0.673,0.0087,0.0,20.0,58,Regular
2022-05-17,CH-04,Puente Bolognesi,-16.4018,-71.534,7.28,7.24,7.4,512.4,3.34,3.93,0.321,0.0046,0.0,8.5,77,Buena
2022-05-18,CH-08,Vitor,-16.56,-71.78,7.36,6.11,16.4,884.8,8.08,5.49,0.636,0.0084,0.0,16.3,53,Regular
2022-05-18,CH-03,Puente Grau,-16.3984,-71.5373,7.62,7.78,8.4,479.8,1.86,1.08,0.154,0.0031,7.5,13.3,84,Buena
2022-05-18,CH-04,Puente Bolognesi,-16.4018,-71.534,7.11,7.84,7.0,599.3,3.23,2.12,0.399,0.0052,0.0,11.9,81,Buena
2022-05-18,CH-06,Tiabaya,-16.468,-71.584,7.41,6.6,15.7,689.8,5.23,3.68,0.411,0.0066,8.8,13.8,63,Regular
2022-05-18,CH-01,Charcani,-16.357,-71.546,7.88,8.02,6.1,292.9,0.38,0.5,0.052,0.0024,4.8,11.5,91,Excelente
2022-05-18,CH-01,Charcani,-16.357,-71.546,7.72,9.02,4.0,285.9,0.46,2.48,0.149,0.0031,12.7,18.0,89,Buena
2022-05-19,CH-05,Tingo,-16.4305,-71.555,7.41,7.11,9.3,657.8,4.37,3.39,0.429,0.0042,17.3,16.3,73,Buena
2022-05-19,CH-04,Puente Bolognesi,-16.4018,-71.534,7.33,6.7,4.6,579.0,3.73,2.15,0.302,0.0052,0.0,14.4,83,Buena
2022-05-19,CH-03,Puente Grau,-16.3984,-71.5373,7.79,7.65,6.8,543.6,3.15,2.14,0.32,0.0021,0.0,15.4,81,Buena
2022-05-19,CH-08,Vitor,-16.56,-71.78,7.32,5.7,14.5,902.1,7.09,5.54,0.695,0.0075,9.9,15.3,57,Regular
2022-05-20,CH-04,Puente Bolognesi,-16.4018,-71.534,7.44,7.0,1.1,586.1,4.37,3.94,0.237,0.0051,8.6,12.9,82,Buena
2022-05-21,CH-06,Tiabaya,-16.468,-71.584,7.27,6.3,8.0,819.9,6.01,4.44,0.458,0.0065,1.7,13.6,70,Regular
2022-05-21,CH-02,Chilina,-16.3815,-71.5295,7.66,8.52,1.5,387.0,0.9,2.44,0.106,0.0038,7.8,13.7,92,Excelente
2022-05-21,CH-02,Chilina,-16.3815,-71.5295,7.7,8.86,1.1,370.4,1.27,0.92,0.239,0.0028,0.0,17.3,94,Excelente
2022-05-21,CH-06,Tiabaya,-16.468,-71.584,7.29,7.13,11.3,809.2,5.26,4.64,0.515,0.0062,4.8,8.6,67,Regular
2022-05-22,CH-08,Vitor,-16.56,-71.78,7.32,5.58,12.9,938.3,7.44,6.48,0.69,0.0071,24.3,16.9,57,Regular
2022-05-22,CH-07,Uchumayo,-16.504,-71.65,7.32,6.47,8.3,828.3,6.26,5.61,0.559,0.007,7.7,14.4,66,Regular
2022-05-22,CH-08,Vitor,-16.56,-71.78,7.42,5.53,13.7,907.9,7.53,6.94,0.716,0.0083,1.1,11.2,55,Regular
2022-05-23,CH-06,Tiabaya,-16.468,-71.584,7.4,7.14,12.8,763.3,5.33,4.04,0.547,0.0049,10.3,14.6,66,Regular
2022-05-23,CH-02,Chilina,-16.3815,-71.5295,7.75,8.23,5.4,333.0,1.37,1.73,0.219,0.0047,5.6,9.8,87,Buena
2022-05-23,CH-05,Tingo,-16.4305,-71.555,7.35,6.72,6.0,670.9,4.38,2.92,0.481,0.0056,20.0,18.3,78,Buena
2022-05-23,CH-03,Puente Grau,-16.3984,-71.5373,7.76,8.08,5.5,458.7,2.96,3.03,0.282,0.0042,4.0,10.1,81,Buena
2022-05-24,CH-05,Tingo,-16.4305,-71.555,7.54,7.01,11.2,647.0,5.08,3.91,0.44,0.0064,0.0,18.2,69,Regular
2022-05-24,CH-04,Puente Bolognesi,-16.4018,-71.534,7.59,7.07,7.0,562.0,3.06,2.72,0.314,0.0053,3.6,15.9,80,Buena
2022-05-24,CH-03,Puente Grau,-16.3984,-71.5373,7.32,7.33,7.6,453.9,1.76,1.75,0.232,0.0035,3.9,14.8,84,Buena
2022-05-24,CH-04,Puente Bolognesi,-16.4018,-71.534,7.4,6.68,5.4,627.3,3.13,5.06,0.339,0.0049,9.5,13.0,77,Buena
2022-05-24,CH-01,Charcani,-16.357,-71.546,7.97,8.18,2.6,247.4,1.18,0.98,0.015,0.0014,25.2,14.9,93,Excelente
2022-05-25,CH-03,Puente Grau,-16.3984,-71.5373,7.64,7.42,9.2,515.5,1.81,2.05,0.17,0.0029,1.7,12.5,81,Buena
2022-05-25,CH-07,Uchumayo,-16.504,-71.65,7.25,6.26,14.3,869.6,6.53,5.27,0.57,0.0072,19.2,16.0,59,Regular
2022-05-26,CH-05,Tingo,-16.4305,-71.555,7.41,6.34,11.1,605.5,3.67,3.45,0.388,0.0057,0.0,17.8,72,Buena
