Fecha,Estacion,pH,OD,Turbidez,Conductividad,Nitratos
2022-10-24,E02,7.6,8.62,6.4,409.8,0.38
2022-10-24,E05,7.29,6.37,13.6,558.6,2.07
2022-10-24,E05,7.38,6.9,8.8,569.3,2.32
2022-10-24,E06,7.51,6.61,8.0,675.8,3.58
2022-10-24,E08,7.2,5.69,13.4,958.5,7.66
2022-10-24,E08,7.07,5.38,15.0,982.9,9.03
2022-10-25,E08,7.38,5.28,11.2,949.2,8.0
2022-10-26,E01,7.68,8.85,9.5,272.3,0.79
2022-10-26,E04,7.11,7.4,11.4,485.2,1.5
2022-10-26,E04,7.66,7.47,9.8,546.5,2.0
2022-10-26,E04,7.74,7.2,11.3,495.7,0.75
2022-10-26,E05,7.46,6.09,13.2,535.1,1.92
2022-10-26,E07,7.33,5.23,14.1,809.1,5.44
2022-10-26,E07,7.06,6.41,10.8,811.0,5.4
2022-10-27,E07,7.27,5.52,9.9,764.4,4.53
2022-10-27,E07,7.26,6.83,12.0,758.8,5.49
2022-10-28,E03,7.45,7.53,2.5,406.0,1.0
2022-10-28,E06,7.32,6.45,7.8,694.7,3.33
2022-10-28,E08,6.98,5.77,11.4,878.2,8.16
2022-10-29,E03,7.49,7.9,13.8,469.2,0.94
2022-10-29,E04,7.63,7.87,12.8,485.4,1.4
2022-10-29,E05,7.33,6.45,11.5,582.6,1.49
2022-10-29,E05,7.22,6.69,4.1,630.9,2.35
2022-10-29,E06,7.08,6.5,23.2,631.2,3.44
2022-10-30,E08,7.26,5.12,10.3,960.7,8.14
2022-10-31,E02,7.59,8.46,4.7,386.7,0.31
2022-10-31,E03,7.92,7.69,5.7,416.8,1.82
2022-11-01,E05,7.25,6.7,10.2,532.0,1.79
2022-11-01,E06,7.59,6.35,14.7,617.5,3.29
2022-11-01,E07,7.16,5.76,10.4,856.0,5.78
2022-11-01,E08,7.26,5.75,13.8,1034.5,7.97
2022-11-01,E08,7.45,6.44,10.5,914.8,7.86
2022-11-01,E08,7.1,5.94,13.6,903.3,7.85
2022-11-02,E04,7.46,6.96,6.0,471.6,1.39
2022-11-02,E06,7.51,5.87,10.0,569.2,3.06
2022-11-02,E06,7.21,6.16,14.8,664.8,3.67
2022-11-02,E08,6.91,6.37,13.5,922.0,7.92
2022-11-03,E01,7.52,8.75,6.7,291.0,0.98
2022-11-03,E02,7.51,8.81,5.9,337.0,0.35
2022-11-03,E02,8.09,8.92,7.5,329.1,1.15
2022-11-03,E05,7.21,7.37,10.3,621.1,1.89
2022-11-04,E08,7.46,4.98,13.8,971.3,7.92
2022-11-05,E01,7.83,8.02,7.7,306.6,0.94
2022-11-05,E08,7.13,5.41,14.7,955.4,7.71
2022-11-05,E08,7.01,4.8,10.5,897.6,8.29
2022-11-06,E06,7.31,7.34,10.2,674.3,3.16
2022-11-07,E01,8.03,8.87,4.6,301.1,0.39
2022-11-07,E01,7.89,9.38,12.1,321.8,0.46
2022-11-07,E02,7.9,8.91,9.7,387.9,0.39
2022-11-07,E02,7.82,8.75,4.1,322.8,0.81
2022-11-07,E05,7.42,6.31,7.7,558.0,1.79
2022-11-07,E07,7.22,5.91,11.4,808.0,5.03
2022-11-08,E01,7.75,8.31,5.2,295.1,0.66
2022-11-08,E03,7.28,7.21,6.9,406.8,0.41
2022-11-08,E03,7.68,7.92,8.3,392.5,0.41
2022-11-08,E03,7.5,8.0,14.2,428.1,0.93
2022-11-08,E05,7.4,6.91,5.3,531.8,2.12
2022-11-08,E07,7.08,6.09,9.1,790.6,5.63
2022-11-09,E01,7.6,8.64,5.9,332.9,0.46
2022-11-09,E01,7.67,8.81,10.7,310.7,0.33
2022-11-09,E01,7.37,9.08,4.5,297.7,0.18
2022-11-09,E03,7.45,8.37,12.3,424.0,0.29
2022-11-09,E07,7.33,5.97,12.7,763.3,4.58
2022-11-09,E08,7.07,6.31,11.0,916.1,7.94
2022-11-10,E06,7.49,6.75,14.7,640.1,2.77
2022-11-11,E01,7.89,9.24,6.6,313.7,1.78
2022-11-11,E02,7.91,8.77,4.9,332.3,0.89
2022-11-11,E05,7.42,7.18,7.9,518.5,2.32
2022-11-13,E07,7.12,5.9,11.4,789.9,4.78
2022-11-14,E04,7.25,8.14,5.6,486.7,1.56
2022-11-15,E02,7.67,8.07,6.1,370.5,0.12
2022-11-15,E02,7.38,8.04,10.4,371.4,0.2
2022-11-15,E06,7.3,6.88,13.2,679.1,3.25
2022-11-16,E06,7.21,5.96,8.1,625.9,3.11
2022-11-16,E07,7.21,6.06,13.3,784.0,5.88
2022-11-17,E03,7.65,8.05,9.7,380.0,0.78
2022-11-17,E06,7.48,6.48,10.0,663.8,3.32
2022-11-18,E02,7.66,8.14,7.3,435.9,0.13
2022-11-18,E04,7.66,6.91,9.8,504.3,1.23
2022-11-18,E05,7.2,7.25,8.9,646.4,1.24
2022-11-18,E08,7.06,6.16,11.4,869.7,7.92
2022-11-20,E01,7.8,9.35,7.3,273.1,0.56
2022-11-20,E02,7.73,8.41,9.3,296.8,1.1
2022-11-20,E03,7.62,8.29,5.6,367.5,0.65
2022-11-20,E03,7.43,7.98,9.8,416.9,1.81
2022-11-20,E04,7.83,6.85,1.3,484.1,1.49
2022-11-20,E07,7.01,5.66,10.4,852.1,6.04
2022-11-21,E04,7.58,7.32,10.9,466.5,1.97
2022-11-21,E05,7.34,7.73,4.5,552.0,1.23
2022-11-21,E08,7.13,5.5,19.1,906.4,8.14
2022-11-22,E01,7.44,8.59,10.4,307.5,0.22
2022-11-22,E05,7.64,6.41,12.1,561.5,1.98
2022-11-22,E06,7.42,6.31,8.0,650.6,3.47
2022-11-24,E02,7.68,8.31,11.2,360.4,0.83
2022-11-24,E02,7.93,8.94,10.6,382.6,0.91
2022-11-25,E01,7.78,9.21,9.3,337.3,0.05
2022-11-25,E01,7.51,9.17,6.9,342.2,0.75
2022-11-25,E04,7.48,7.41,11.7,543.5,1.05
2022-11-25,E06,6.82,6.43,16.5,673.5,2.99
2022-11-25,E08,6.62,5.94,12.2,891.4,8.52
2022-11-25,E08,7.08,6.22,13.4,961.0,8.3
2022-11-26,E04,7.45,8.06,12.3,511.7,1.42
2022-11-26,E05,7.49,6.0,7.5,559.5,1.45
2022-11-27,E01,7.82,8.9,9.2,299.5,0.55
2022-11-27,E04,7.27,7.55,14.6,583.3,1.44
2022-11-28,E02,7.91,8.72,5.4,388.1,0.3
2022-11-28,E04,7.49,7.3,7.9,511.4,0.78
2022-11-28,E06,7.06,5.95,12.7,696.6,3.34
2022-11-29,E03,7.75,7.81,7.0,456.2,0.43
2022-11-29,E03,7.43,8.02,12.5,362.8,1.09
2022-11-29,E03,7.5,8.3,7.8,378.4,1.41
2022-11-30,E01,7.83,9.89,6.5,342.6,0.12
2022-11-30,E03,7.44,7.72,6.9,426.9,0.8
2022-11-30,E05,7.72,7.09,8.7,623.7,2.8
2022-12-01,E02,7.77,8.32,7.7,321.4,0.97
2022-12-01,E03,7.59,7.7,11.3,376.1,1.47
2022-12-01,E05,7.31,7.14,15.5,508.9,2.74
2022-12-01,E06,7.16,5.52,14.0,610.9,3.73
2022-12-01,E07,7.21,5.93,17.4,809.0,6.82
2022-12-02,E02,7.72,8.47,13.3,304.4,0.5
2022-12-02,E07,7.18,6.0,15.3,653.3,5.83
2022-12-02,E08,7.29,5.86,12.1,920.9,9.38
2022-12-03,E07,7.1,5.24,22.3,769.8,6.84
2022-12-04,E02,7.7,7.66,13.1,293.9,0.53
2022-12-04,E03,7.5,8.5,17.4,364.3,1.19
2022-12-04,E08,7.17,4.37,15.3,938.1,9.28
2022-12-05,E03,7.29,7.32,14.4,409.8,1.4
2022-12-05,E04,7.2,6.86,18.7,487.4,1.1
2022-12-05,E08,7.16,5.49,18.2,867.3,8.94
2022-12-06,E02,7.67,8.5,15.4,279.5,0.95
2022-12-06,E03,7.51,7.43,13.6,383.8,0.95
2022-12-06,E04,7.42,7.84,18.3,449.3,2.02
2022-12-06,E04,7.55,7.43,12.6,494.9,1.73
2022-12-06,E04,7.35,7.53,14.9,515.2,1.31
2022-12-06,E06,7.48,5.91,22.5,658.6,4.72
2022-12-06,E08,7.05,5.62,19.0,921.3,9.11
2022-12-07,E01,7.61,9.1,16.2,252.3,0.42
2022-12-07,E08,7.1,4.34,22.6,885.5,9.4
2022-12-07,E08,7.45,5.52,19.0,916.2,8.79
2022-12-08,E05,7.36,6.31,12.4,533.0,2.22
2022-12-09,E01,7.77,7.92,13.3,277.0,0.05
2022-12-09,E01,7.65,9.35,6.7,330.9,0.56
2022-12-09,E04,7.33,7.46,14.7,438.4,1.53
2022-12-09,E05,7.4,6.61,20.0,548.2,2.42
2022-12-09,E07,7.21,5.16,21.2,751.1,7.07
2022-12-09,E08,7.29,5.41,16.1,886.2,9.25
2022-12-10,E01,7.54,7.4,13.9,316.5,0.37
2022-12-11,E03,7.69,7.2,9.8,433.8,1.72
2022-12-11,E04,7.37,7.65,13.2,427.1,1.79
2022-12-11,E05,7.38,7.42,14.9,502.3,2.24
2022-12-11,E05,7.62,6.56,23.7,498.9,2.15
2022-12-11,E06,7.45,6.25,15.9,540.6,4.8
2022-12-12,E01,8.03,8.36,10.6,292.7,1.27
2022-12-13,E02,7.48,6.66,12.4,298.5,0.34
2022-12-13,E04,7.96,6.7,11.8,423.6,1.62
2022-12-15,E01,7.81,8.11,11.4,317.6,0.83
2022-12-15,E04,7.71,7.31,15.4,419.4,1.33
2022-12-15,E07,7.4,4.45,18.6,743.9,6.82
2022-12-16,E03,7.67,6.68,13.9,396.2,1.46
2022-12-16,E04,7.51,6.43,9.3,424.2,0.78
2022-12-16,E06,7.28,6.09,19.0,631.4,4.94
2022-12-17,E03,7.67,6.81,16.6,346.2,2.48
2022-12-17,E06,7.47,6.63,23.0,669.7,3.96
2022-12-18,E01,7.65,8.74,12.0,274.4,0.86
2022-12-18,E01,7.67,8.42,9.6,309.5,0.28
2022-12-19,E02,7.7,8.32,8.3,328.2,1.19
2022-12-19,E06,7.27,5.82,18.3,556.5,4.28
2022-12-19,E07,7.08,6.37,17.7,735.5,5.31
2022-12-20,E01,7.93,9.15,13.0,268.3,0.85
2022-12-20,E04,7.47,6.05,20.2,409.5,2.63
2022-12-20,E06,7.34,5.89,14.2,635.9,4.38
2022-12-21,E02,7.6,8.29,13.0,322.4,0.98
2022-12-21,E02,8.05,8.46,14.5,243.2,0.61
2022-12-21,E05,7.46,6.67,15.7,503.9,2.47
2022-12-21,E06,7.25,5.8,20.1,637.4,4.31
2022-12-21,E08,6.85,4.71,22.6,882.9,9.41
2022-12-22,E01,7.9,8.98,6.6,244.3,0.62
2022-12-22,E01,7.73,8.99,10.9,261.6,0.38
2022-12-22,E01,7.88,8.47,13.1,295.3,0.05
2022-12-22,E04,7.64,7.61,12.7,389.0,1.67
2022-12-22,E07,7.53,5.53,18.6,804.4,6.67
2022-12-22,E07,7.13,6.05,19.2,790.7,5.75
2022-12-23,E07,7.31,5.04,15.9,748.3,6.67
2022-12-24,E01,8.01,8.11,8.4,271.9,0.74
2022-12-24,E01,7.81,8.0,10.2,284.3,0.18
2022-12-24,E01,7.82,9.21,13.9,364.6,0.45
2022-12-24,E01,7.7,8.56,12.3,295.7,0.84
2022-12-24,E03,7.84,7.03,11.8,418.4,1.43
2022-12-24,E08,7.22,6.18,16.2,855.3,8.74
2022-12-25,E01,7.86,8.17,11.3,256.6,0.17
2022-12-25,E08,7.0,5.34,20.6,907.4,9.57
2022-12-25,E08,7.17,5.76,20.8,908.3,8.7
2022-12-26,E08,6.76,5.48,20.7,965.0,9.5
2022-12-27,E02,7.89,7.73,12.0,432.6,0.46
2022-12-27,E05,7.47,6.52,21.5,530.9,2.58
2022-12-27,E08,7.16,5.48,17.6,877.6,9.23
2022-12-28,E08,7.22,5.36,15.0,934.3,8.76
2022-12-29,E02,7.74,8.08,14.3,432.9,1.15
2022-12-29,E06,6.99,5.97,15.0,656.8,3.62
2022-12-29,E06,7.31,6.09,18.3,626.0,4.39
2022-12-29,E07,7.27,6.15,19.3,767.5,6.34
2022-12-29,E08,7.08,4.36,13.6,900.3,8.67
2022-12-30,E07,7.35,5.14,14.9,681.1,5.88
2022-12-30,E08,7.27,5.54,17.5,911.3,9.15
2022-12-31,E04,7.83,7.31,14.2,393.6,1.5
2022-12-31,E05,7.27,6.06,17.6,488.2,2.16
2022-12-31,E05,7.35,6.99,16.2,520.5,2.34
2022-12-31,E07,7.21,5.48,22.8,723.2,6.08
2023-01-02,E06,7.32,5.98,13.0,645.3,3.92
2023-01-02,E07,7.18,5.48,18.3,755.9,6.1
2023-01-03,E01,8.1,8.24,7.0,339.1,0.95
2023-01-03,E04,6.92,7.93,15.0,430.3,1.87
2023-01-04,E01,8.03,8.05,10.0,222.9,0.15
2023-01-04,E06,7.35,6.63,18.0,633.8,3.85
2023-01-05,E01,7.89,9.46,14.0,265.1,0.05
2023-01-05,E05,7.3,6.77,16.9,499.4,2.88
2023-01-05,E05,7.43,6.67,12.0,523.0,2.34
2023-01-06,E05,7.34,6.78,13.6,540.4,1.94
2023-01-06,E08,7.03,5.17,19.3,840.1,8.66
2023-01-07,E03,7.57,7.59,15.4,347.3,1.52
2023-01-08,E01,7.96,9.29,11.0,319.8,0.51
2023-01-08,E01,7.99,8.03,13.1,236.0,0.88
2023-01-08,E01,7.68,8.86,13.8,272.0,0.67
2023-01-08,E02,7.74,8.96,13.5,301.4,0.98
2023-01-08,E03,7.71,7.32,15.0,383.5,1.79
2023-01-08,E04,7.32,7.18,16.6,546.8,1.72
2023-01-08,E05,7.49,7.32,18.0,481.7,2.11
2023-01-09,E02,7.86,7.74,10.9,280.0,0.87
2023-01-09,E02,7.96,7.59,15.4,404.8,0.93
2023-01-09,E03,7.41,7.76,12.7,393.3,1.1
2023-01-09,E04,7.56,7.27,19.2,422.3,1.07
2023-01-09,E05,7.74,7.1,15.3,550.1,2.49
2023-01-09,E05,7.5,7.02,21.0,560.7,2.05
2023-01-09,E07,6.99,6.09,15.5,714.3,6.69
2023-01-09,E08,6.97,5.19,18.8,944.7,8.96
2023-01-10,E03,7.53,7.29,10.0,344.8,1.24
2023-01-11,E03,7.59,8.71,19.5,394.7,1.3
2023-01-11,E07,7.41,5.28,10.3,762.0,6.76
2023-01-12,E06,7.25,6.02,19.3,635.8,4.15
2023-01-12,E08,6.99,4.58,16.9,855.3,8.93
2023-01-13,E03,7.55,7.44,13.5,362.9,1.3
2023-01-13,E06,7.33,6.33,17.6,595.4,3.98
2023-01-14,E01,7.63,8.53,13.4,281.8,0.27
2023-01-14,E03,7.68,8.24,14.9,361.8,1.06
2023-01-15,E02,7.49,8.45,19.0,354.2,1.1
2023-01-17,E01,8.07,9.41,15.5,294.2,0.23
2023-01-17,E06,7.42,6.03,16.5,663.1,4.07
2023-01-17,E08,6.79,5.69,19.9,918.5,8.97
2023-01-18,E06,7.22,7.26,16.2,623.7,4.05
2023-01-18,E07,7.08,5.49,18.7,725.9,6.32
2023-01-18,E08,6.93,6.18,14.7,896.8,9.55
2023-01-18,E08,6.87,5.2,20.9,840.9,9.44
2023-01-20,E01,8.08,8.37,7.6,300.1,0.25
2023-01-20,E03,7.68,7.91,20.1,347.3,1.21
2023-01-20,E03,7.79,7.62,15.5,383.1,0.5
2023-01-21,E01,7.59,8.64,16.2,254.1,0.49
2023-01-21,E03,7.82,6.66,7.9,449.2,1.35
2023-01-21,E04,7.77,6.96,17.8,458.3,1.38
2023-01-22,E04,7.73,7.52,13.5,387.4,0.69
2023-01-22,E07,7.12,5.89,23.4,752.8,6.16
2023-01-22,E07,7.17,5.55,15.4,774.6,6.87
2023-01-23,E06,7.44,6.23,17.6,597.1,3.62
2023-01-24,E03,7.48,6.97,17.3,380.4,1.23
2023-01-24,E06,7.64,5.87,17.0,604.6,3.22
2023-01-24,E06,7.31,5.12,18.5,585.7,3.96
2023-01-25,E02,7.92,7.92,11.8,305.5,0.36
2023-01-25,E03,7.92,8.06,9.4,396.4,0.55
2023-01-26,E01,8.1,8.06,12.9,255.9,0.87
2023-01-26,E03,7.69,7.22,11.0,414.7,0.69
2023-01-26,E04,7.29,6.79,17.3,484.8,1.62
2023-01-27,E01,7.85,8.68,14.5,255.5,0.23
2023-01-27,E04,7.46,7.8,16.1,395.3,1.52
2023-01-27,E05,7.49,6.55,12.6,518.1,1.94
2023-01-27,E06,6.89,5.79,13.5,645.9,3.63
2023-01-28,E03,7.51,7.39,10.3,374.2,0.96
2023-01-28,E07,7.25,5.81,15.3,822.1,6.83
2023-01-29,E06,7.31,7.06,15.4,631.8,4.51
2023-01-30,E01,7.81,8.44,10.9,286.0,0.75
2023-01-30,E02,7.56,8.19,14.5,278.4,1.23
2023-01-30,E06,7.16,6.59,19.3,648.9,3.66
2023-01-30,E07,7.12,4.79,16.0,660.5,6.22
2023-01-31,E01,7.56,7.57,15.9,295.0,0.75
2023-01-31,E02,7.54,7.67,10.8,302.9,0.87
2023-01-31,E06,7.16,5.05,16.1,642.8,3.39
2023-02-01,E03,7.39,8.25,16.6,383.5,1.05
2023-02-01,E05,7.54,6.29,20.0,544.6,2.59
2023-02-01,E05,7.53,6.85,9.8,459.6,2.24
2023-02-01,E08,6.77,5.79,16.7,950.1,9.6
2023-02-02,E01,7.55,7.9,13.7,250.4,0.8
2023-02-02,E02,7.7,7.48,8.1,393.7,1.54
2023-02-02,E02,7.68,8.44,11.1,389.4,0.48
2023-02-02,E03,7.68,7.08,8.6,400.6,0.68
2023-02-03,E02,7.82,7.99,14.9,378.7,1.21
2023-02-03,E03,7.77,7.02,15.1,418.4,0.99
2023-02-03,E03,7.59,9.12,14.8,355.0,0.69
2023-02-03,E04,7.61,7.38,14.4,427.3,1.93
2023-02-03,E04,7.44,6.74,19.9,420.7,1.71
2023-02-03,E06,7.06,6.66,19.5,624.3,3.42
2023-02-03,E06,7.4,6.64,19.9,614.4,3.86
2023-02-04,E03,7.52,8.14,9.4,328.6,0.49
2023-02-05,E08,7.38,5.08,13.4,928.4,9.82
2023-02-06,E01,7.68,8.43,17.0,278.4,0.66
2023-02-06,E03,7.72,7.12,10.8,453.6,1.34
2023-02-07,E02,7.71,7.53,11.5,300.0,1.58
2023-02-07,E02,8.03,9.08,14.5,318.7,0.87
2023-02-07,E07,7.52,5.31,15.2,712.6,6.28
2023-02-07,E08,7.21,5.83,24.0,904.4,9.64
2023-02-08,E01,7.68,8.71,9.6,245.9,0.28
2023-02-08,E01,8.22,7.6,14.7,223.6,1.09
2023-02-08,E05,7.47,6.09,15.1,586.9,2.27
2023-02-08,E08,7.18,4.82,21.3,923.0,8.2
2023-02-08,E08,7.22,4.95,15.6,876.1,8.79
2023-02-10,E02,7.91,8.85,9.2,319.0,1.13
2023-02-10,E02,7.69,8.08,15.1,254.9,1.29
2023-02-10,E06,7.34,6.29,17.5,595.3,4.81
2023-02-10,E08,7.02,5.4,15.6,857.7,9.7
2023-02-11,E06,7.24,6.76,9.4,639.4,4.4
2023-02-13,E01,7.61,8.47,13.6,270.9,0.73
2023-02-13,E01,7.77,9.17,16.3,282.5,0.6
2023-02-13,E06,7.17,6.75,18.7,634.5,3.51
2023-02-14,E02,7.7,8.41,11.4,276.8,0.77
2023-02-14,E06,7.33,5.62,19.0,635.0,3.69
2023-02-15,E04,7.28,7.5,13.2,437.6,0.95
2023-02-15,E05,7.37,7.11,12.3,527.3,1.52
2023-02-15,E05,7.53,6.87,18.5,450.2,2.45
2023-02-15,E07,7.2,4.82,15.5,735.7,6.12
2023-02-16,E02,7.88,7.83,10.3,327.6,0.81
2023-02-16,E02,8.11,7.53,15.7,321.9,0.94
2023-02-16,E03,7.52,8.03,11.5,381.3,1.54
2023-02-16,E03,7.67,8.35,14.9,378.7,1.2
2023-02-16,E07,7.28,6.15,16.2,776.9,6.85
2023-02-17,E03,7.56,7.46,10.6,375.5,0.93
2023-02-17,E04,7.55,6.45,12.1,465.9,1.61
2023-02-17,E06,7.19,7.39,13.4,606.6,3.69
2023-02-18,E04,7.16,7.6,9.5,440.6,1.96
2023-02-18,E06,7.08,6.86,8.8,674.2,4.0
2023-02-19,E01,8.06,8.63,15.5,298.9,0.79
2023-02-19,E02,7.39,7.25,16.7,257.1,0.67
2023-02-19,E04,7.54,6.18,16.2,448.2,2.16
2023-02-19,E08,7.21,4.61,27.1,936.8,9.41
2023-02-20,E01,7.72,8.46,17.4,257.0,0.34
2023-02-20,E01,7.97,8.68,14.6,236.9,0.62
2023-02-20,E02,7.81,8.18,12.0,327.7,1.2
2023-02-20,E02,7.38,8.17,14.2,306.4,1.6
2023-02-20,E02,7.83,8.06,10.0,307.9,1.69
2023-02-21,E04,7.41,7.43,12.3,409.6,0.94
2023-02-21,E07,7.55,5.39,16.8,819.5,5.84
2023-02-22,E07,7.44,4.8,20.1,798.1,6.1
2023-02-22,E08,7.16,5.62,19.2,928.3,9.04
2023-02-23,E03,7.68,7.37,4.5,358.4,0.78
2023-02-23,E04,7.64,7.24,16.6,466.5,1.46
2023-02-23,E06,7.38,6.4,16.3,597.6,5.49
2023-02-24,E05,7.29,7.05,17.3,501.2,1.95
2023-02-24,E05,7.45,6.07,15.7,515.9,2.09
2023-02-25,E04,7.44,6.43,10.7,468.5,0.79
2023-02-25,E07,6.84,5.81,20.7,718.9,6.25
2023-02-26,E02,7.67,8.86,14.8,301.1,1.23
2023-02-26,E02,7.96,7.46,16.8,384.7,0.74
2023-02-26,E03,7.47,8.08,11.0,371.8,1.85
2023-02-26,E05,7.71,6.35,12.6,477.2,3.02
2023-02-27,E05,7.52,7.03,19.5,522.2,2.66
2023-02-27,E06,7.64,6.14,13.5,646.8,4.65
2023-02-28,E02,7.66,8.02,14.7,353.1,0.37
2023-03-01,E02,7.5,7.71,16.9,278.5,1.24
2023-03-01,E04,7.57,7.32,17.4,427.3,1.36
2023-03-02,E04,7.61,7.94,13.9,498.5,2.18
2023-03-02,E05,7.09,6.81,16.3,505.2,2.5
2023-03-02,E05,7.59,6.49,12.1,539.6,2.52
2023-03-03,E02,8.19,9.51,12.5,299.3,0.94
2023-03-03,E03,7.52,8.01,10.6,400.3,1.61
2023-03-03,E06,7.34,6.45,16.5,615.0,4.06
2023-03-04,E01,7.92,8.75,18.0,368.0,0.05
2023-03-05,E02,8.21,7.93,15.9,304.4,1.11
2023-03-05,E06,7.03,5.91,18.2,641.5,4.62
2023-03-06,E02,7.5,7.32,15.1,365.6,0.44
2023-03-06,E04,7.81,7.46,14.0,423.9,1.57
2023-03-06,E05,7.65,7.46,18.7,535.0,1.58
2023-03-06,E08,6.98,6.23,15.5,836.3,9.22
2023-03-07,E02,7.85,8.12,14.8,338.6,0.46
2023-03-07,E03,7.76,7.31,11.8,405.4,1.33
2023-03-07,E05,7.48,6.68,17.4,547.4,1.97
2023-03-08,E02,7.75,8.65,11.6,347.3,0.34
2023-03-08,E02,7.6,7.63,12.8,372.9,1.69
2023-03-08,E06,7.07,7.01,19.8,574.9,4.11
2023-03-08,E06,7.21,5.67,14.1,546.3,4.27
2023-03-08,E07,7.46,6.24,15.6,819.8,5.89
2023-03-08,E08,6.95,5.43,18.7,865.9,8.82
2023-03-09,E05,7.65,7.29,14.9,537.6,3.41
2023-03-09,E05,7.61,6.49,12.9,455.6,2.95
2023-03-10,E02,7.88,7.83,14.3,272.1,1.03
2023-03-10,E06,7.13,5.8,17.1,539.0,4.69
2023-03-10,E06,7.42,6.06,16.0,620.5,4.29
2023-03-10,E06,7.57,6.77,14.6,569.2,3.77
2023-03-11,E04,7.53,7.15,20.3,418.7,1.98
2023-03-11,E08,7.17,5.09,22.1,930.4,9.96
2023-03-12,E02,7.67,7.98,13.8,315.6,0.72
2023-03-12,E02,7.78,8.72,8.5,305.6,1.28
2023-03-12,E02,7.93,8.76,20.4,333.0,1.12
2023-03-12,E02,7.68,8.67,14.5,348.2,0.3
2023-03-12,E05,7.53,6.94,11.1,468.1,2.93
2023-03-13,E02,8.03,8.4,11.9,299.5,0.56
2023-03-13,E05,7.3,7.56,16.1,547.7,2.08
2023-03-13,E07,7.36,6.26,14.7,731.2,6.44
2023-03-13,E07,6.89,6.07,16.2,715.1,5.77
2023-03-13,E08,7.09,4.84,20.4,952.1,8.97
2023-03-14,E08,7.28,5.17,22.5,919.3,9.35
2023-03-15,E02,7.72,8.68,11.2,357.1,1.46
2023-03-15,E02,7.84,7.58,16.5,332.0,0.77
2023-03-15,E04,7.33,7.13,18.5,466.2,1.14
2023-03-15,E05,7.51,6.72,15.6,498.0,1.59
2023-03-15,E06,7.07,7.25,23.7,604.3,3.3
2023-03-15,E08,7.08,4.79,16.1,967.6,9.38
2023-03-16,E02,7.79,7.21,6.8,356.1,0.77
2023-03-16,E02,7.59,8.38,11.1,307.8,0.67
2023-03-16,E03,7.54,7.72,9.3,382.6,1.34
2023-03-16,E03,7.38,8.66,15.3,350.3,1.74
2023-03-16,E05,7.5,6.49,19.2,526.7,2.78
2023-03-16,E06,7.74,6.64,13.2,604.0,4.19
2023-03-16,E08,7.25,5.88,18.2,935.1,9.34
2023-03-17,E01,7.89,7.98,8.0,253.0,0.41
2023-03-17,E02,7.95,8.67,8.9,272.7,0.53
2023-03-17,E08,6.74,5.63,17.9,868.8,9.07
2023-03-17,E08,7.09,5.26,14.7,872.2,9.39
2023-03-19,E04,7.59,7.31,15.8,511.3,1.43
2023-03-19,E06,7.34,5.84,26.9,638.1,3.99
2023-03-19,E08,7.0,5.96,18.8,879.0,8.63
2023-03-20,E06,7.22,6.38,13.5,633.8,3.8
2023-03-20,E07,7.16,5.09,19.6,804.9,6.21
2023-03-21,E01,7.77,8.49,14.1,303.5,0.14
2023-03-21,E03,7.87,8.41,15.7,389.6,0.38
2023-03-21,E04,7.14,6.97,15.6,420.9,1.74
2023-03-24,E03,7.7,7.43,16.5,359.2,1.14
2023-03-24,E05,7.26,7.15,18.6,506.7,2.73
2023-03-25,E01,7.93,9.19,12.9,244.1,0.51
2023-03-25,E06,7.46,6.29,12.4,623.5,4.23
2023-03-25,E07,7.14,5.69,12.7,747.1,6.59
2023-03-25,E08,6.93,5.38,15.7,940.0,8.75
2023-03-25,E08,7.09,4.8,20.1,929.3,9.23
2023-03-26,E01,7.82,9.17,10.5,255.6,0.51
2023-03-26,E01,7.39,8.28,16.2,254.1,1.19
2023-03-26,E02,7.75,7.99,17.8,347.3,0.31
2023-03-26,E03,7.51,6.03,13.2,388.1,1.44
2023-03-26,E07,6.97,5.84,18.1,712.5,6.71
2023-03-27,E02,7.54,7.97,16.7,353.8,1.2
2023-03-27,E04,7.44,7.42,14.9,423.6,2.05
2023-03-27,E07,7.37,6.26,18.8,756.3,5.95
2023-03-28,E03,7.82,7.76,18.9,451.2,1.16
2023-03-28,E04,7.26,7.09,18.4,454.2,1.94
2023-03-29,E03,7.44,7.18,13.4,370.7,1.42
2023-03-29,E03,8.04,8.1,16.3,376.5,1.33
2023-03-30,E03,7.41,8.0,14.4,445.8,1.44
2023-03-30,E04,7.61,6.66,13.2,424.4,1.55
2023-03-30,E05,7.44,7.2,15.8,499.3,2.89
2023-03-30,E05,7.61,6.94,15.6,514.7,2.01
2023-03-30,E07,6.97,5.54,17.7,735.4,6.09
2023-04-01,E03,7.49,8.31,9.6,492.1,1.1
2023-04-01,E04,7.41,7.58,12.7,468.7,1.0
2023-04-01,E08,7.0,5.03,19.8,929.5,7.93
2023-04-02,E08,6.86,6.08,16.4,995.5,7.19
2023-04-02,E08,7.17,5.44,11.9,972.8,8.19
2023-04-03,E04,7.57,7.19,10.6,494.6,1.65
2023-04-04,E01,7.8,9.39,9.6,361.9,0.79
2023-04-04,E02,7.73,9.06,2.6,331.8,1.37
2023-04-04,E02,7.13,8.29,5.6,353.4,0.21
2023-04-04,E06,7.38,5.9,9.3,656.4,2.99
